,Unnamed: 0,Date,Team,Acquired,Relinquished,Notes,Affected Player,Season,Injury Type,Injury Part,Injury Duration
194,19447.0,2014-03-05,Wizards,,Kevin Seraphin,placed on IL with sore right knee,Kevin Seraphin,2013-14,sore right knee,knee,9
195,19445.0,2014-03-05,Rockets,,Greg Smith,placed on IL recovering from surgery on right knee,Greg Smith,2013-14,L recovering from surgery on right knee,knee,36
196,19452.0,2014-03-06,Suns,,Leandro Barbosa,placed on IL with sprained left big toe / fractured left hand  (out for season),Leandro Barbosa,2013-14,sprained left big toe ,foot,209
197,19450.0,2014-03-06,Spurs,,Jeff Ayres,placed on IL with finger injury,Jeff Ayres,2013-14,finger injury,hand,2
198,19455.0,2014-03-07,Hawks,,Gustavo Ayon,placed on IL recovering from surgery on right shoulder (out for season),Gustavo Ayon,2013-14,L recovering from surgery on right shoulder (out for season),upper body,43
199,19457.0,2014-03-07,Pacers,,C.J. Watson,placed on IL with right elbow injury,C.J. Watson,2013-14,right elbow injury,arm,7
200,19466.0,2014-03-08,Magic,,Victor Oladipo,placed on IL with sore left ankle,Victor Oladipo,2013-14,sore left ankle,foot,2
201,19471.0,2014-03-09,Raptors,,Patrick Patterson,placed on IL with sprained right elbow,Patrick Patterson,2013-14,sprained right elbow,arm,22
202,19480.0,2014-03-10,Nets,,Andrei Kirilenko,placed on IL with sprained right ankle,Andrei Kirilenko,2013-14,sprained right ankle,foot,5
203,19481.0,2014-03-11,Mavericks,,Jae Crowder,placed on IL with strained abdominal muscle,Jae Crowder,2013-14,strained abdominal muscle,core and hip,5
204,19483.0,2014-03-11,Pacers,,Ian Mahinmi,placed on IL with bruised left hip,Ian Mahinmi,2013-14,bruised left hip,core and hip,3
205,19486.0,2014-03-12,Jazz,,John Lucas III,placed on IL with ankle injury,John Lucas III,2013-14,ankle injury,foot,4
206,19493.0,2014-03-14,Pacers,,Andrew Bynum,placed on IL with knee injury,Andrew Bynum,2013-14,knee injury,knee,1
207,19491.0,2014-03-14,Jazz,,Marvin Williams,placed on IL with strained back,Marvin Williams,2013-14,strained back,back,2
208,19504.0,2014-03-15,Pacers,,C.J. Watson,placed on IL with strained right hamstring / elbow injury ,C.J. Watson,2013-14,strained right hamstring ,upper leg,25
209,19502.0,2014-03-15,Nets,,Kevin Garnett,placed on IL with back spasms,Kevin Garnett,2013-14,back spasms,back,21
210,19508.0,2014-03-16,Jazz,,Andris Biedrins,placed on IL with left shoulder injury,Andris Biedrins,2013-14,left shoulder injury,upper body,20
211,19506.0,2014-03-16,Blazers,,LaMarcus Aldridge,placed on IL with bruised lower back,LaMarcus Aldridge,2013-14,bruised lower back,back,11
212,19515.0,2014-03-18,Cavaliers,,Kyrie Irving,placed on IL with strained left bicep,Kyrie Irving,2013-14,strained left bicep,arm,15
213,19519.0,2014-03-18,Warriors,,Andrew Bogut,placed on IL with ankle inflammation  / knee injury ,Andrew Bogut,2013-14,ankle inflammation  ,foot,2
214,19518.0,2014-03-18,Warriors,,Andre Iguodala,placed on IL with right knee injury,Andre Iguodala,2013-14,right knee injury,knee,10
215,19526.0,2014-03-19,Raptors,,Jonas Valanciunas,placed on IL with back injury,Jonas Valanciunas,2013-14,back injury,back,2
216,19523.0,2014-03-19,Heat,,LeBron James,placed on IL with back spasms,LeBron James,2013-14,back spasms,back,2
217,19532.0,2014-03-21,Lakers,,Jordan Farmar,placed on IL with strained right groin,Jordan Farmar,2013-14,strained right groin,upper leg,16
218,19537.0,2014-03-22,Jazz,,Alec Burks,placed on IL with right ankle injury,Alec Burks,2013-14,right ankle injury,foot,8
219,19542.0,2014-03-24,Spurs,,Matt Bonner,placed on IL with strained right calf,Matt Bonner,2013-14,strained right calf,lower leg,13
220,19546.0,2014-03-28,Heat,,Greg Oden,placed on IL with back spasms (out for season),Greg Oden,2013-14,back spasms ,back,17
221,19557.0,2014-04-02,Heat,,Dwyane Wade,placed on IL with strained left hamstring,Dwyane Wade,2013-14,strained left hamstring,upper leg,10
222,19558.0,2014-04-02,Raptors,,Kyle Lowry,placed on IL with sore left knee,Kyle Lowry,2013-14,sore left knee,knee,7
223,19565.0,2014-04-03,Spurs,,Aron Baynes,placed on IL with rib injury,Aron Baynes,2013-14,rib injury,core and hip,7
224,19570.0,2014-04-04,Cavaliers,,Will Bynum,placed on IL with foot injury (out for season),Will Bynum,2013-14,foot injury ,foot,180
225,19569.0,2014-04-04,Cavaliers,,C.J. Miles,placed on IL with sprained left ankle (out for season),C.J. Miles,2013-14,sprained left ankle ,foot,7
226,19578.0,2014-04-04,Timberwolves,,Dante Cunningham,placed on IL with legal issues,Dante Cunningham,2013-14,legal issues,upper leg,1
227,19576.0,2014-04-04,Thunder,,Thabo Sefolosha,placed on IL with strained left calf ,Thabo Sefolosha,2013-14,strained left calf ,lower leg,4
228,19574.0,2014-04-04,Raptors,,Amir Johnson,placed on IL with right ankle injury,Amir Johnson,2013-14,right ankle injury,foot,7
229,19583.0,2014-04-06,Grizzlies,,Tayshaun Prince,placed on IL with sprained left ankle,Tayshaun Prince,2013-14,sprained left ankle,foot,7
230,19598.0,2014-04-08,Timberwolves,,Shabazz Muhammad,placed on IL with sprained MCL in right knee (out for season),Shabazz Muhammad,2013-14,sprained MCL in right knee ,knee,176
231,19593.0,2014-04-08,Nets,,Kevin Garnett,placed on IL with back injury,Kevin Garnett,2013-14,back injury,back,1
232,19595.0,2014-04-08,Spurs,,Tony Parker,placed on IL with back spasms,Tony Parker,2013-14,back spasms,back,3
233,19602.0,2014-04-09,Bucks,,Nate Wolters,placed on IL with fractured left hand (out for season),Nate Wolters,2013-14,fractured left hand ,hand,175
234,19610.0,2014-04-09,Rockets,,Dwight Howard,placed on IL with sprained left ankle,Dwight Howard,2013-14,sprained left ankle,foot,3
235,19600.0,2014-04-09,Blazers,,Mo Williams,placed on IL with knee injury,Mo Williams,2013-14,knee injury,knee,2
236,19601.0,2014-04-09,Bucks,,Ersan Ilyasova,placed on IL with right ankle injury (out for season),Ersan Ilyasova,2013-14,right ankle injury ,foot,175
237,19623.0,2014-04-11,Nets,,Deron Williams,placed on IL with knee injury,Deron Williams,2013-14,knee injury,knee,2
238,19642.0,2014-04-12,Wizards,,Nene,placed on IL with knee injury,Nene,2013-14,knee injury,knee,2
239,19639.0,2014-04-12,Rockets,,Francisco Garcia,placed on IL with back injury,Francisco Garcia,2013-14,back injury,back,2
240,19678.0,2014-04-16,Cavaliers,,Luol Deng,placed on IL with back injury (out for season),Luol Deng,2013-14,back injury ,back,168
241,19715.0,2014-04-19,Warriors,,Nemanja Nedovic,placed on IL with calf injury,Nemanja Nedovic,2013-14,calf injury,lower leg,10
242,19720.0,2014-04-20,Heat,,Michael Beasley,placed on IL with sprained right ankle,Michael Beasley,2013-14,sprained right ankle,foot,16
243,19745.0,2014-05-19,Thunder,,Serge Ibaka,placed on IL with left calf injury,Serge Ibaka,2013-14,left calf injury,lower leg,6
244,19753.0,2014-05-26,Heat,,Chris Andersen,placed on IL with bruised thigh,Chris Andersen,2013-14,bruised thigh,upper leg,4
245,19769.0,2014-10-28,Spurs,,Kawhi Leonard,placed on IL with infection in right eye,Kawhi Leonard,2014-15,infection in right eye,head and neck,3
246,19770.0,2014-10-28,Spurs,,Tiago Splitter,placed on IL with strained right calf,Tiago Splitter,2014-15,strained right calf,lower leg,8
247,19771.0,2014-10-28,Spurs,,Patty Mills,placed on IL recovering from surgery on right shoulder to repair torn rotator cuff,Patty Mills,2014-15,L recovering from surgery on right shoulder to repair torn rotator cuff,upper body,61
248,19768.0,2014-10-28,Rockets,,Nick Johnson,placed on IL with strained lower back,Nick Johnson,2014-15,strained lower back,back,4
249,19767.0,2014-10-28,Rockets,,Clint Capela,placed on IL with strained groin,Clint Capela,2014-15,strained groin,upper leg,7
250,19763.0,2014-10-28,Mavericks,,Raymond Felton,placed on IL with sprained right ankle,Raymond Felton,2014-15,sprained right ankle,foot,17
251,19762.0,2014-10-28,Magic,,Victor Oladipo,placed on IL recovering from surgery to repair facial fracture,Victor Oladipo,2014-15,L recovering from surgery to repair facial fracture,head and neck,17
252,19761.0,2014-10-28,Magic,,Channing Frye,placed on IL with sprained MCL in left knee,Channing Frye,2014-15,sprained MCL in left knee,knee,2
253,19759.0,2014-10-28,Lakers,,Nick Young,placed on IL recovering from surgery on right thumb to repair torn ligament,Nick Young,2014-15,L recovering from surgery on right thumb to repair torn ligament,hand,21
254,19766.0,2014-10-28,Pelicans,,Russ Smith,placed on IL with sprained left thumb,Russ Smith,2014-15,sprained left thumb,hand,6
255,19773.0,2014-10-29,76ers,,Jerami Grant,placed on IL with sprained right ankle,Jerami Grant,2014-15,sprained right ankle,foot,23
256,19797.0,2014-10-29,Pacers,,George Hill,placed on IL with bruised left knee,George Hill,2014-15,bruised left knee,knee,55
257,19798.0,2014-10-29,Pacers,,Paul George,placed on IL recovering from surgery on right leg to repair fractured tibia and fibula,Paul George,2014-15,L recovering from surgery on right leg to repair fractured tibia and fibula,lower leg,158
258,19799.0,2014-10-29,Pistons,,Cartier Martin,placed on IL with strained right foot,Cartier Martin,2014-15,strained right foot,foot,19
259,19800.0,2014-10-29,Pistons,,Jodie Meeks,placed on IL with stress fracture in lower back,Jodie Meeks,2014-15,stress fracture in lower back,back,44
260,19802.0,2014-10-29,Raptors,,Greg Stiemsma,placed on IL with sprained right ankle,Greg Stiemsma,2014-15,sprained right ankle,foot,6
261,19807.0,2014-10-29,Thunder,,Mitch McGary,placed on IL with fractured left foot,Mitch McGary,2014-15,fractured left foot,foot,46
262,19806.0,2014-10-29,Thunder,,Kevin Durant,placed on IL recovering from surgery on right toe,Kevin Durant,2014-15,L recovering from surgery on right toe,foot,63
263,19808.0,2014-10-29,Timberwolves,,Kevin Martin,placed on IL with ankle injury,Kevin Martin,2014-15,ankle injury,foot,1
264,19809.0,2014-10-29,Timberwolves,,Ronny Turiaf,placed on IL with sore right hip,Ronny Turiaf,2014-15,sore right hip,core and hip,14
265,19772.0,2014-10-29,76ers,,Jason Richardson,placed on IL with foot injury / left knee injury ,Jason Richardson,2014-15,foot injury ,foot,114
266,19810.0,2014-10-29,Warriors,,Brandon Rush,placed on IL with stress reaction in back,Brandon Rush,2014-15,stress reaction in back,back,3
267,19811.0,2014-10-29,Warriors,,David Lee,placed on IL with strained left hamstring,David Lee,2014-15,strained left hamstring,upper leg,7
268,19812.0,2014-10-29,Wizards,,Bradley Beal,placed on IL with fractured left wrist,Bradley Beal,2014-15,fractured left wrist,hand,21
269,19813.0,2014-10-29,Wizards,,Martell Webster,placed on IL recovering from microdisectomy surgery on lower back to repair herniated disc,Martell Webster,2014-15,L recovering from microdisectomy surgery on lower back to repair herniated disc,back,61
270,19803.0,2014-10-29,Suns,,T.J. Warren,placed on IL with fractured left thumb,T.J. Warren,2014-15,fractured left thumb,hand,11
271,19805.0,2014-10-29,Thunder,,Grant Jerrett,placed on IL recovering from surgery on left ankle,Grant Jerrett,2014-15,L recovering from surgery on left ankle,foot,30
272,19792.0,2014-10-29,Knicks,,Jose Calderon,placed on IL with strained right calf,Jose Calderon,2014-15,strained right calf,lower leg,24
273,19787.0,2014-10-29,Hornets,,Noah Vonleh,placed on IL recovering from surgery to repait hernia / back injury,Noah Vonleh,2014-15,L recovering from surgery to repait hernia / back injury,back,6
274,19793.0,2014-10-29,Nets,,Brook Lopez,placed on IL with sprained right ankle/foot,Brook Lopez,2014-15,sprained right ankle,foot,5
275,19782.0,2014-10-29,Hawks,,Adreian Payne,placed on IL with plantar fasciaitis,Adreian Payne,2014-15,plantar fasciaitis,foot,14
276,19777.0,2014-10-29,Bucks,,Damien Inglis,placed on IL with surgery on right ankle/foot,Damien Inglis,2014-15,surgery on right ankle,foot,45
277,19785.0,2014-10-29,Heat,,Josh McRoberts,placed on IL with toe injury,Josh McRoberts,2014-15,toe injury,foot,3
278,19774.0,2014-10-29,76ers,,Joel Embiid,placed on IL with right foot injury (out for season),Joel Embiid,2014-15,right foot injury ,foot,337
279,19779.0,2014-10-29,Bulls,,Jimmy Butler,placed on IL with sprained left thumb,Jimmy Butler,2014-15,sprained left thumb,hand,3
280,19781.0,2014-10-29,Celtics,,Vitor Faverani,placed on IL recovering from surgery on left knee,Vitor Faverani,2014-15,L recovering from surgery on left knee,knee,50
281,19791.0,2014-10-29,Knicks,,Andrea Bargnani,placed on IL with strained right hamstring,Andrea Bargnani,2014-15,strained right hamstring,upper leg,63
282,19778.0,2014-10-29,Bucks,,Johnny O'Bryant III,placed on IL with sprained MCL in right knee,Johnny O'Bryant III,2014-15,sprained MCL in right knee,knee,45
283,19820.0,2014-10-30,Timberwolves,,Glenn Robinson III,placed on IL with ankle injury,Glenn Robinson III,2014-15,ankle injury,foot,15
284,19816.0,2014-10-30,Clippers,,Glen Davis,placed on IL with strained right groin,Glen Davis,2014-15,strained right groin,upper leg,9
285,19818.0,2014-10-30,Magic,,Kyle O'Quinn,placed on IL with ankle injury,Kyle O'Quinn,2014-15,ankle injury,foot,27
286,19827.0,2014-11-01,Grizzlies,,Courtney Lee,placed on IL with concussion,Courtney Lee,2014-15,concussion,head and neck,4
287,19828.0,2014-11-01,Heat,,Danny Granger,placed on IL with hamstring injury,Danny Granger,2014-15,hamstring injury,upper leg,1
288,19825.0,2014-11-01,Bulls,,Taj Gibson,placed on IL with sprained left ankle,Taj Gibson,2014-15,sprained left ankle,foot,3
289,19834.0,2014-11-01,Rockets,,Patrick Beverley,placed on IL with hamstring injury,Patrick Beverley,2014-15,hamstring injury,upper leg,3
290,19829.0,2014-11-01,Heat,,Udonis Haslem,placed on IL with strained left quadriceps,Udonis Haslem,2014-15,strained left quadriceps,upper leg,4
291,19843.0,2014-11-02,Raptors,,Amir Johnson,placed on IL with sprained left ankle,Amir Johnson,2014-15,sprained left ankle,foot,5
292,19841.0,2014-11-02,Heat,,Chris Andersen,placed on IL with bruised ribs,Chris Andersen,2014-15,bruised ribs,core and hip,10
293,19839.0,2014-11-02,Blazers,,Joel Freeland,placed on IL with left foot injury,Joel Freeland,2014-15,left foot injury,foot,4
294,19855.0,2014-11-04,Rockets,,Terrence Jones,placed on IL with leg injury,Terrence Jones,2014-15,leg injury,upper leg,69
295,19854.0,2014-11-04,Rockets,,Tarik Black,placed on IL with thigh injury,Tarik Black,2014-15,thigh injury,upper leg,2
296,19850.0,2014-11-04,Hornets,,Michael Kidd-Gilchrist,placed on IL with bruised ribs,Michael Kidd-Gilchrist,2014-15,bruised ribs,core and hip,3
297,19863.0,2014-11-05,Raptors,,Jonas Valanciunas,placed on IL with hand injury,Jonas Valanciunas,2014-15,hand injury,hand,2
298,19859.0,2014-11-05,Cavaliers,,Matthew Dellavedova,placed on IL with sprained MCL in left knee,Matthew Dellavedova,2014-15,sprained MCL in left knee,knee,33
299,19876.0,2014-11-06,Spurs,,Tiago Splitter,placed on IL with sore right calf,Tiago Splitter,2014-15,sore right calf,lower leg,34
300,19882.0,2014-11-07,Nuggets,,Ty Lawson,placed on IL with sore left ankle,Ty Lawson,2014-15,sore left ankle,foot,2
301,19878.0,2014-11-07,Bulls,,Derrick Rose,placed on IL with sprained ankles,Derrick Rose,2014-15,sprained ankles,foot,6
302,19884.0,2014-11-07,Pacers,,C.J. Watson,placed on IL with right foot injury,C.J. Watson,2014-15,right foot injury,foot,76
303,19891.0,2014-11-08,Celtics,,Rajon Rondo,placed on IL with left hand injury,Rajon Rondo,2014-15,left hand injury,hand,4
304,19895.0,2014-11-08,Heat,,Justin Hamilton,placed on IL with hip injury,Justin Hamilton,2014-15,hip injury,core and hip,8
305,19897.0,2014-11-08,Pelicans,,Luke Babbitt,placed on IL with sprained left finger,Luke Babbitt,2014-15,sprained left finger,hand,4
306,19898.0,2014-11-08,Warriors,,David Lee,placed on IL with strained left hamstring,David Lee,2014-15,strained left hamstring,upper leg,44
307,19900.0,2014-11-09,Jazz,,Rodney Hood,placed on IL with foot injury,Rodney Hood,2014-15,foot injury,foot,20
308,19912.0,2014-11-10,Cavaliers,,Dion Waiters,placed on IL with bruised lower back,Dion Waiters,2014-15,bruised lower back,back,4
309,19913.0,2014-11-10,Clippers,,Chris Douglas-Roberts,placed on IL with right Achilles injury,Chris Douglas-Roberts,2014-15,right Achilles injury,foot,33
310,19916.0,2014-11-11,Blazers,,Nicolas Batum,placed on IL with right knee injury,Nicolas Batum,2014-15,right knee injury,knee,10
311,19921.0,2014-11-12,Celtics,,Marcus Thornton,placed on IL with ankle injury,Marcus Thornton,2014-15,ankle injury,foot,2
312,19923.0,2014-11-12,Hawks,,Mike Scott,placed on IL with back injury,Mike Scott,2014-15,back injury,back,2
313,19924.0,2014-11-12,Hawks,,DeMarre Carroll,placed on IL with groin injury,DeMarre Carroll,2014-15,groin injury,upper leg,9
314,19943.0,2014-11-14,Heat,,Dwyane Wade,placed on IL with strained left hamstring,Dwyane Wade,2014-15,strained left hamstring,upper leg,16
315,19945.0,2014-11-14,Hornets,,Michael Kidd-Gilchrist,placed on IL with right foot injury,Michael Kidd-Gilchrist,2014-15,right foot injury,foot,26
316,19947.0,2014-11-14,Magic,,Roy Marble,placed on IL with sprained rotator cuff in right shoulder,Roy Marble,2014-15,sprained rotator cuff in right shoulder,upper body,22
317,19963.0,2014-11-16,Lakers,,Julius Randle,placed on IL recovering from surgery on right leg to repair fractured tibia (out for season),Julius Randle,2014-15,L recovering from surgery on right leg to repair fractured tibia (out for season),lower leg,319
